FOLIO,P1_1,P1_2_1,P1_2_2,P1_3,P1_4_1,P1_4_2,P1_4_3,P1_4_4,P1_4_5,P1_4_6,P4_1_1,P4_1_2,P4_1_3,ENT,FACTOR
16175,5,3,2,1,2,2,2,2,1,1,1,1,1,20,292
16176,5,0,5,2,,,,,,,,,,1,157
16177,5,2,3,2,,,,,,,,,,25,525
16178,3,2,1,1,2,2,1,2,1,1,1,1,1,15,4727
16179,1,1,0,2,,,,,,,,,,12,2010
16180,4,1,3,2,,,,,,,,,,11,762
16181,5,3,2,1,2,1,1,2,1,1,1,2,2,1,320
16182,2,0,2,2,,,,,,,,,,31,731
16183,3,2,1,1,2,2,1,2,1,1,2,2,2,25,1488
16184,9,5,4,1,2,2,2,2,1,1,1,1,1,19,3417
16185,2,1,1,2,,,,,,,,,,13,957
16186,1,0,1,2,,,,,,,,,,17,1248
16187,2,2,0,2,,,,,,,,,,27,538
16188,2,1,1,2,,,,,,,,,,16,1104
16189,4,2,2,1,2,2,1,1,1,1,1,1,1,6,270
16190,1,1,0,2,,,,,,,,,,23,1907
16191,2,1,1,2,,,,,,,,,,1,441
16192,2,1,1,1,2,1,1,1,1,1,2,2,1,7,2407
16193,2,1,1,2,,,,,,,,,,17,527
16194,1,0,1,1,2,1,1,2,1,2,1,1,1,8,3161
16195,5,2,3,1,2,2,1,1,1,1,1,2,4,1,660
16196,5,2,3,1,2,1,1,2,1,1,1,1,1,1,547
16197,6,4,2,1,1,2,1,1,1,1,2,1,1,10,1644
16198,6,3,3,1,2,2,1,2,1,2,4,4,4,21,2515
16199,3,1,2,1,1,1,1,2,1,1,1,2,3,19,2635
16200,5,1,4,1,2,2,2,2,1,2,2,2,2,32,656
16201,1,1,0,2,,,,,,,,,,32,696
16202,4,2,2,2,,,,,,,,,,8,605
16203,6,3,3,1,2,2,2,2,1,1,2,2,2,3,1411
16204,1,1,0,2,,,,,,,,,,2,2389
16205,3,1,2,1,1,1,1,1,1,1,1,2,1,1,515
16206,4,3,1,1,2,1,1,2,1,2,1,1,1,31,779
16207,4,3,1,1,2,1,2,1,1,1,1,1,1,4,227
16208,4,3,1,1,2,2,1,2,1,1,1,1,1,16,2264
16209,1,0,1,2,,,,,,,,,,28,3731
16210,4,1,3,1,2,2,2,2,1,2,1,1,1,20,953
16211,2,1,1,2,,,,,,,,,,16,1104
16212,5,3,2,1,2,2,2,2,1,2,1,1,1,12,1232
16213,1,0,1,2,,,,,,,,,,28,3731
16214,6,4,2,1,2,1,1,2,1,1,1,1,2,18,481
16215,3,2,1,1,2,2,1,2,1,1,1,1,1,12,917
16216,4,2,2,1,1,1,1,1,1,1,2,2,2,30,2380
16217,4,2,2,1,2,1,1,1,1,1,2,4,3,12,904
16218,5,1,4,1,1,2,1,2,1,1,1,1,1,19,3372
16219,6,3,3,1,1,2,1,2,1,1,1,1,1,17,123
16220,3,1,2,1,2,2,1,1,1,1,1,1,2,30,2908
16221,6,2,4,1,1,1,1,2,1,1,1,1,1,29,126
16222,1,0,1,2,,,,,,,,,,26,1780
16223,4,2,2,1,2,2,1,2,1,2,1,1,2,31,941
16224,3,2,1,1,2,2,1,2,2,2,1,1,1,31,686
16225,3,2,1,1,2,1,1,2,2,1,1,2,1,1,518
16226,1,0,1,2,,,,,,,,,,4,708
16227,4,2,2,1,1,1,1,2,1,1,1,2,2,32,386
16228,3,1,2,2,,,,,,,,,,9,3218
16229,6,2,4,2,,,,,,,,,,12,142
16230,2,1,1,2,,,,,,,,,,17,527
16231,2,1,1,2,,,,,,,,,,15,4670
16232,4,2,2,1,2,1,1,2,1,1,1,1,1,6,118
16233,2,0,2,2,,,,,,,,,,6,205
16234,2,1,1,1,2,2,1,2,1,2,3,1,1,4,468
16235,3,1,2,1,2,2,1,2,2,2,1,2,2,21,2717
16236,4,2,2,2,,,,,,,,,,20,263
16237,4,3,1,1,2,1,2,1,1,1,1,1,1,30,3541
16238,3,1,2,1,2,1,1,2,1,1,2,1,3,20,755
16239,5,2,3,2,,,,,,,,,,9,2140
16240,9,3,6,1,1,1,1,2,1,1,1,1,1,32,2582
16241,5,3,2,2,,,,,,,,,,5,430
16242,3,1,2,1,2,1,1,2,1,1,1,1,2,21,1319
16243,4,1,3,1,2,2,1,2,1,1,2,2,3,31,499
16244,6,2,4,1,1,1,2,2,1,1,1,1,1,20,555
16245,4,2,2,1,2,1,1,2,1,1,1,1,1,26,1087
16246,3,1,2,2,,,,,,,,,,29,176
16247,4,3,1,1,1,1,1,1,1,1,1,1,1,9,2428
16248,5,1,4,1,2,2,1,2,1,2,1,1,2,20,1547
16249,5,4,1,1,2,2,1,1,1,1,1,1,1,4,500
16250,4,3,1,1,2,2,2,2,1,2,1,1,1,29,282
16251,7,2,5,1,2,1,1,2,1,1,1,1,1,15,7440
16252,3,0,3,2,,,,,,,,,,16,974
16253,1,0,1,2,,,,,,,,,,12,1925
16254,2,1,1,2,,,,,,,,,,3,253
16255,2,1,1,1,2,1,1,1,1,1,3,1,2,31,992
16256,1,0,1,2,,,,,,,,,,21,3397
16257,7,4,3,1,2,2,1,2,2,2,2,2,2,21,2740
16258,4,2,2,1,2,2,1,2,1,2,4,1,1,27,559
16259,5,3,2,1,2,1,1,2,1,2,1,1,1,25,1462
16260,1,1,0,1,2,2,2,2,1,2,2,2,2,3,729
16261,5,2,3,1,2,2,2,2,1,1,1,1,1,18,353
16262,1,1,0,2,,,,,,,,,,7,2631
16263,3,2,1,1,1,1,1,1,1,1,1,1,1,29,304
16264,2,2,0,2,,,,,,,,,,5,1269
16265,4,3,1,1,2,1,1,2,1,1,1,1,1,17,500
16266,5,3,2,1,2,1,1,1,1,1,1,1,1,4,141
16267,4,1,3,1,2,2,1,2,1,2,1,1,1,27,761
16268,6,4,2,2,,,,,,,,,,20,122
16269,1,0,1,2,,,,,,,,,,21,3397
16270,5,2,3,1,2,2,2,2,2,2,1,1,3,17,885
16271,3,2,1,2,,,,,,,,,,20,411
16272,4,2,2,1,1,1,1,2,1,1,2,2,2,4,169
16273,3,0,3,1,2,2,1,2,2,2,1,1,3,22,914
16274,2,1,1,2,,,,,,,,,,21,1468
16275,5,2,3,1,2,2,2,2,1,2,1,1,1,15,3221
16276,5,3,2,1,2,1,1,2,1,1,1,1,1,22,484
16277,2,1,1,2,,,,,,,,,,9,4378
16278,2,1,1,2,,,,,,,,,,11,1790
16279,4,1,3,1,2,2,2,2,1,2,1,1,1,4,1063
16280,14,7,7,1,2,2,1,2,1,2,1,1,1,19,15562
16281,4,2,2,1,2,2,1,2,1,1,1,2,2,17,467
16282,2,0,2,2,,,,,,,,,,2,1248
16283,3,1,2,1,1,2,2,1,1,1,1,1,1,17,1230
16284,5,2,3,1,2,2,2,2,1,2,1,2,2,21,1473
16285,2,1,1,2,,,,,,,,,,15,4670
16286,2,1,1,2,,,,,,,,,,29,288
16287,2,1,1,2,,,,,,,,,,13,957
16288,2,1,1,2,,,,,,,,,,24,800
16289,3,1,2,1,1,1,1,2,1,1,1,1,1,21,1421
16290,1,0,1,2,,,,,,,,,,21,3397
16291,3,2,1,1,1,2,1,2,1,1,1,1,1,8,1250
16292,8,3,5,1,2,2,2,2,2,2,1,1,1,21,1691
16293,6,3,3,1,2,2,2,2,1,1,1,1,2,10,1106
16294,4,2,2,1,1,1,1,2,1,1,1,1,2,4,375
16295,10,3,7,2,,,,,,,,,,3,86
16296,3,1,2,1,2,2,1,2,2,2,1,1,1,30,3246
16297,2,1,1,2,,,,,,,,,,28,1726
16298,4,3,1,1,2,2,1,2,1,2,1,1,2,24,1005
16299,5,2,3,2,,,,,,,,,,32,125
16300,4,2,2,2,,,,,,,,,,11,812
16301,1,1,0,2,,,,,,,,,,11,3880
16302,2,1,1,2,,,,,,,,,,20,738
16303,4,2,2,2,,,,,,,,,,26,445
16304,4,2,2,1,1,1,1,2,1,1,1,2,2,19,3706
16305,5,1,4,2,,,,,,,,,,2,415
16306,2,1,1,2,,,,,,,,,,32,324
16307,4,2,2,2,,,,,,,,,,2,497
16308,3,2,1,1,2,1,1,2,1,1,1,1,1,26,871
16309,9,4,5,1,2,2,2,2,2,1,1,1,1,3,610
16310,4,3,1,1,2,2,1,1,1,1,2,2,1,20,496
16311,3,1,2,1,2,1,1,1,1,1,3,1,2,12,1539
16312,5,4,1,1,1,1,1,1,1,1,1,2,1,31,442
16313,4,3,1,1,2,2,1,1,1,1,1,1,3,23,1152
16314,2,1,1,2,,,,,,,,,,10,610
16315,2,1,1,2,,,,,,,,,,13,957
16316,3,1,2,1,1,1,1,2,1,1,1,2,2,31,672
16317,3,1,2,1,1,2,2,2,1,1,1,1,3,12,669
16318,5,3,2,1,1,1,1,2,1,1,1,1,1,21,774
16319,3,2,1,1,1,2,1,2,1,1,1,1,1,5,1344
16320,4,3,1,1,1,1,1,2,1,1,1,3,3,8,939
16321,5,2,3,1,2,1,1,2,1,1,2,1,1,19,2378
16322,3,2,1,1,2,1,1,2,1,1,1,2,1,29,285
16323,5,2,3,1,1,2,1,2,1,1,1,1,3,8,3048
16324,5,3,2,1,2,1,1,2,1,1,2,2,2,14,3828
16325,3,2,1,1,2,2,1,2,1,1,1,1,1,31,1017
16326,2,1,1,2,,,,,,,,,,26,874
16327,1,1,0,2,,,,,,,,,,19,4517
16328,3,2,1,1,1,1,1,1,1,1,1,1,1,15,4387
16329,2,1,1,2,,,,,,,,,,7,1217
16330,3,1,2,1,2,2,1,2,1,2,1,1,1,16,1214
16331,2,1,1,2,,,,,,,,,,8,1261
16332,2,1,1,2,,,,,,,,,,16,1104
16333,3,1,2,1,2,2,2,2,1,1,1,1,1,7,1130
16334,6,2,4,1,2,2,2,1,1,2,1,1,1,18,541
16335,5,2,3,1,1,2,1,2,1,1,1,1,1,7,1283
16336,3,2,1,1,2,2,1,2,1,1,1,1,1,29,290
16337,2,1,1,2,,,,,,,,,,3,253
16338,2,1,1,2,,,,,,,,,,25,1100
16339,2,1,1,2,,,,,,,,,,10,610
16340,6,4,2,1,2,2,2,2,1,1,2,1,3,13,1643
16341,2,2,0,2,,,,,,,,,,11,1908
16342,6,3,3,1,2,2,2,1,1,1,1,1,2,32,657
16343,6,3,3,1,2,2,2,2,1,1,1,1,1,31,439
16344,3,2,1,1,2,2,2,2,1,2,1,1,2,7,1501
16345,4,2,2,1,1,1,1,2,1,1,2,2,4,30,3276
16346,4,0,4,1,2,1,1,1,1,1,1,1,1,10,366
16347,4,3,1,1,1,2,2,1,1,2,1,1,1,5,1350
16348,3,2,1,2,,,,,,,,,,30,1683
16349,2,1,1,2,,,,,,,,,,29,288
16350,3,2,1,1,2,2,2,2,2,2,2,2,2,20,885
16351,2,1,1,2,,,,,,,,,,25,1100
16352,2,1,1,2,,,,,,,,,,14,3074
16353,3,2,1,1,2,2,2,2,1,2,1,3,1,26,867
16354,5,2,3,2,,,,,,,,,,1,149
16355,1,1,0,2,,,,,,,,,,6,462
16356,4,1,3,1,2,1,1,2,1,1,1,1,3,6,166
16357,5,4,1,1,2,2,1,2,1,1,1,1,4,28,2742
16358,2,1,1,2,,,,,,,,,,31,804
16359,5,3,2,1,2,1,1,2,1,1,1,1,2,30,2355
16360,2,0,2,2,,,,,,,,,,13,1011
16361,3,2,1,1,1,1,1,1,1,1,2,2,2,18,315
16362,3,2,1,1,2,2,2,2,1,2,1,1,1,12,665
16363,3,1,2,1,1,2,1,2,1,1,1,2,3,18,220
16364,1,1,0,1,1,1,1,2,1,1,1,2,2,2,3752
16365,5,2,3,1,1,1,1,1,1,1,1,1,1,28,1714
16366,3,1,2,1,2,1,1,2,1,1,1,1,2,21,1721
16367,1,0,1,2,,,,,,,,,,11,3641
16368,2,1,1,2,,,,,,,,,,22,798
16369,3,1,2,2,,,,,,,,,,19,1888
16370,1,0,1,2,,,,,,,,,,12,1925
16371,3,1,2,2,,,,,,,,,,7,751
16372,3,2,1,2,,,,,,,,,,15,3185
16373,2,1,1,2,,,,,,,,,,27,585
16374,3,1,2,1,2,2,1,2,1,2,2,3,2,8,1108
16375,4,3,1,1,1,1,1,2,1,1,1,2,2,20,483
16376,4,1,3,1,2,2,1,2,1,2,1,2,3,20,1275
16377,4,2,2,1,2,2,1,1,1,1,1,1,1,10,949
16378,4,3,1,1,2,2,2,2,2,2,9,9,9,12,654
16379,4,3,1,1,2,2,2,2,1,2,1,1,1,27,564
16380,5,3,2,1,2,2,2,2,1,2,1,1,1,20,377
16381,3,2,1,1,1,1,1,1,1,1,1,1,1,10,655
16382,4,1,3,1,2,1,1,1,1,1,1,1,1,24,1030
16383,3,1,2,1,2,1,1,2,1,1,1,1,1,10,673
16384,2,1,1,2,,,,,,,,,,29,288
16385,5,2,3,2,,,,,,,,,,3,127
16386,5,2,3,1,2,1,1,1,1,1,1,1,1,16,2365
16387,1,0,1,2,,,,,,,,,,13,1938
16388,4,2,2,1,1,1,1,2,1,1,1,2,4,20,582
16389,2,0,2,2,,,,,,,,,,29,303
16390,4,2,2,1,2,2,1,2,1,2,1,1,1,22,1147
16391,6,3,3,1,2,2,1,2,1,2,1,1,1,30,1153
16392,3,1,2,1,2,1,1,2,1,1,1,1,2,11,4081
16393,2,1,1,2,,,,,,,,,,23,982
16394,7,5,2,1,1,1,1,1,1,1,1,1,1,24,2109
16395,4,2,2,2,,,,,,,,,,13,493
16396,3,2,1,1,2,1,1,1,1,1,1,1,1,6,166
16397,2,0,2,2,,,,,,,,,,20,752
16398,4,2,2,1,2,2,1,1,1,1,1,1,1,22,1094
16399,4,2,2,1,2,2,1,2,1,1,1,1,1,22,1635
16400,2,1,1,2,,,,,,,,,,19,2529
16401,7,4,3,1,2,2,2,2,1,2,1,1,1,3,1283
16402,3,0,3,1,2,2,1,2,1,1,1,1,1,7,1300
16403,3,1,2,1,1,2,2,1,1,1,1,2,1,21,1424
16404,6,2,4,1,2,2,1,2,1,2,2,1,2,10,2874
16405,5,1,4,1,1,1,1,2,1,1,1,1,1,31,923
16406,1,1,0,2,,,,,,,,,,6,462
16407,4,1,3,1,2,2,2,2,1,2,1,1,2,18,514
16408,2,0,2,1,2,2,1,1,1,1,1,1,1,6,318
16409,1,1,0,2,,,,,,,,,,2,2389
16410,1,1,0,2,,,,,,,,,,30,5920
16411,4,2,2,1,2,1,1,1,1,1,3,2,4,7,1428
16412,1,1,0,2,,,,,,,,,,26,1686
16413,2,1,1,2,,,,,,,,,,17,527
16414,1,0,1,2,,,,,,,,,,20,1766
16415,2,1,1,2,,,,,,,,,,21,1468
16416,2,2,0,2,,,,,,,,,,13,905
16417,5,2,3,1,1,1,1,2,1,1,1,1,1,20,490
16418,5,3,2,1,2,2,1,2,1,2,1,3,3,28,8844
16419,3,1,2,1,2,1,1,2,1,1,1,1,2,24,1881
16420,2,1,1,2,,,,,,,,,,26,874
16421,5,1,4,1,2,2,2,2,1,1,1,1,1,13,862
16422,5,3,2,1,2,2,1,2,1,1,4,1,2,10,892
16423,3,2,1,2,,,,,,,,,,6,166
16424,7,4,3,1,1,1,1,2,1,1,2,2,2,29,74
16425,2,1,1,2,,,,,,,,,,6,228
16426,3,2,1,1,1,2,1,2,1,1,2,1,2,28,1399
16427,3,2,1,2,,,,,,,,,,18,207
16428,4,1,3,1,2,2,2,2,2,2,1,1,1,14,3795
16429,2,1,1,2,,,,,,,,,,19,2529
16430,5,2,3,1,2,2,1,2,1,2,1,1,1,28,1588
16431,2,1,1,1,2,1,1,2,2,1,3,1,3,7,1116
16432,5,2,3,1,2,2,1,2,1,2,1,1,2,24,860
16433,4,2,2,1,2,1,1,1,1,1,1,1,2,2,1524
16434,2,1,1,2,,,,,,,,,,11,1790
16435,1,1,0,2,,,,,,,,,,24,1565
16436,2,1,1,2,,,,,,,,,,8,1261
16437,4,1,3,1,1,1,1,1,1,1,1,2,3,2,797
16438,4,2,2,1,2,1,1,1,1,1,1,3,4,26,645
16439,1,0,1,2,,,,,,,,,,7,2512
16440,5,4,1,1,2,2,1,2,1,2,1,1,1,18,550
16441,5,1,4,1,2,1,1,2,1,1,1,1,1,10,448
16442,1,1,0,2,,,,,,,,,,22,1467
16443,1,1,0,2,,,,,,,,,,26,1686
16444,2,1,1,2,,,,,,,,,,28,1726
16445,2,1,1,2,,,,,,,,,,12,839
16446,4,3,1,2,,,,,,,,,,13,466
16447,2,1,1,2,,,,,,,,,,27,585
16448,3,1,2,1,2,2,1,1,1,2,1,1,1,10,627
16449,4,3,1,1,1,2,1,2,1,1,1,1,1,23,1218
16450,3,1,2,1,2,1,1,1,1,1,1,1,1,1,387
16451,6,2,4,1,1,2,1,2,1,1,1,2,2,23,1855
16452,3,0,3,1,2,2,1,2,1,1,1,1,1,32,1777
16453,3,1,2,1,2,1,1,2,1,1,3,3,1,8,886
16454,4,2,2,1,2,2,1,2,1,1,1,1,1,11,2382
16455,5,2,3,1,2,2,1,2,1,2,1,1,1,2,1581
16456,6,4,2,2,,,,,,,,,,26,286
16457,3,1,2,2,,,,,,,,,,20,419
16458,2,1,1,2,,,,,,,,,,4,296
16459,1,1,0,2,,,,,,,,,,30,5920
16460,6,2,4,1,2,2,1,2,1,2,1,1,1,7,4282
16461,4,2,2,1,1,2,1,2,1,1,1,2,2,32,223
16462,3,2,1,2,,,,,,,,,,30,1683
16463,2,1,1,1,2,2,1,2,1,2,1,1,1,32,432
16464,5,2,3,1,2,2,2,1,1,1,2,3,2,5,1161
16465,12,5,7,1,2,2,1,2,2,2,1,1,1,19,4531
16466,3,2,1,1,1,2,1,1,1,1,1,1,1,12,917
16467,5,2,3,1,2,1,1,2,1,1,1,1,1,15,6624
16468,7,3,4,1,2,2,2,2,1,2,1,1,1,29,479
16469,8,5,3,1,2,2,1,2,1,2,1,1,1,10,510
16470,4,2,2,1,2,2,1,2,1,1,1,1,2,6,396
16471,3,2,1,1,2,1,1,1,1,1,1,1,3,25,1525
16472,2,1,1,2,,,,,,,,,,14,3074
16473,3,2,1,2,,,,,,,,,,24,538
16474,5,4,1,1,2,2,2,2,1,2,1,1,1,18,586
16475,3,2,1,1,2,1,1,2,1,2,1,1,1,21,1904
16476,5,2,3,1,2,2,2,2,1,2,2,2,1,8,1326
16477,3,2,1,2,,,,,,,,,,8,858
16478,4,1,3,1,2,1,1,1,1,1,1,1,1,3,126
16479,5,1,4,1,2,2,1,2,1,2,1,2,1,29,774
16480,1,0,1,2,,,,,,,,,,27,1311
16481,2,1,1,2,,,,,,,,,,18,281
16482,2,1,1,2,,,,,,,,,,8,1261
16483,2,1,1,2,,,,,,,,,,5,1292
16484,5,0,5,1,2,2,1,2,1,2,1,1,1,21,657
16485,4,3,1,1,2,1,1,2,1,1,1,1,1,21,1712
16486,5,3,2,1,2,2,1,1,1,2,1,1,1,10,401
16487,3,2,1,1,2,2,2,2,1,2,1,1,1,20,915
16488,2,1,1,2,,,,,,,,,,17,527
16489,3,2,1,2,,,,,,,,,,21,846
16490,4,2,2,1,2,1,1,1,1,1,1,1,1,15,3957
16491,5,4,1,2,,,,,,,,,,17,127
16492,3,2,1,1,2,2,1,2,1,2,1,1,1,5,1344
16493,4,2,2,1,2,2,1,2,1,1,1,1,1,30,3341
16494,3,1,2,1,1,1,1,2,1,1,1,1,1,6,200
16495,3,1,2,1,2,2,2,2,1,2,2,2,3,11,1733
16496,4,2,2,2,,,,,,,,,,8,605
16497,3,1,2,2,,,,,,,,,,30,1583
16498,2,0,2,2,,,,,,,,,,7,1162
16499,3,1,2,1,2,2,1,2,1,2,2,1,2,24,1608
16500,5,3,2,1,2,2,1,2,1,1,1,1,1,9,4336
16501,2,0,2,2,,,,,,,,,,12,804
16502,4,3,1,1,2,2,1,2,1,2,1,1,2,30,9393
16503,4,2,2,1,1,1,1,2,1,1,1,1,1,10,874
16504,1,0,1,2,,,,,,,,,,22,1656
16505,1,1,0,2,,,,,,,,,,7,2631
16506,2,1,1,2,,,,,,,,,,27,585
16507,1,1,0,2,,,,,,,,,,2,2389
16508,3,0,3,1,2,1,1,1,1,1,1,1,3,15,7051
16509,5,3,2,1,1,2,1,2,1,1,1,2,1,21,1062
16510,4,2,2,1,2,2,2,2,1,2,1,1,1,15,3379
16511,2,1,1,2,,,,,,,,,,3,253
16512,1,1,0,2,,,,,,,,,,15,9827
16513,3,2,1,1,2,2,1,2,1,2,2,1,3,31,686
16514,4,2,2,1,1,2,1,2,1,1,1,3,2,13,1084
16515,4,3,1,1,2,1,2,2,2,1,1,2,2,27,394
16516,2,1,1,2,,,,,,,,,,20,738
16517,4,1,3,1,2,2,2,2,1,2,1,1,1,15,8188
16518,3,1,2,2,,,,,,,,,,12,467
16519,2,1,1,2,,,,,,,,,,2,1154
16520,2,1,1,2,,,,,,,,,,10,610
16521,1,1,0,2,,,,,,,,,,6,462
16522,3,2,1,1,2,2,2,2,2,2,3,2,4,9,7373
16523,6,3,3,1,2,2,2,2,1,1,2,2,1,21,1078
16524,4,2,2,2,,,,,,,,,,1,196
16525,2,1,1,2,,,,,,,,,,5,1292
16526,2,2,0,1,2,2,2,2,1,1,1,1,1,2,1982
16527,7,4,3,1,1,1,1,2,1,1,2,1,2,32,328
16528,4,2,2,1,1,2,2,2,1,1,3,1,1,13,1163
16529,1,1,0,2,,,,,,,,,,10,1492
16530,6,3,3,1,2,1,2,2,1,1,2,1,2,29,180
16531,5,2,3,1,1,1,1,1,1,1,1,1,1,19,2412
16532,4,3,1,1,2,2,1,2,1,2,1,1,3,7,1591
16533,4,2,2,1,2,2,1,1,1,2,1,1,1,27,499
16534,2,1,1,2,,,,,,,,,,10,610
16535,4,2,2,2,,,,,,,,,,13,493
16536,2,1,1,2,,,,,,,,,,18,281
16537,1,0,1,1,2,1,1,2,1,1,1,4,1,32,1013
16538,5,3,2,1,1,1,1,2,1,1,1,1,1,19,2884
16539,4,2,2,1,1,1,1,1,1,1,1,1,1,3,336
16540,5,4,1,1,1,1,1,2,1,1,1,1,1,10,1193
16541,4,2,2,1,1,1,1,2,1,1,1,1,1,29,380
16542,2,1,1,1,2,1,1,2,1,1,1,1,1,8,1839
16543,3,1,2,1,2,1,1,2,1,1,1,1,1,4,609
16544,3,2,1,2,,,,,,,,,,24,538
16545,2,0,2,1,1,2,1,2,1,1,2,2,2,27,927
16546,4,1,3,1,2,2,2,2,1,2,1,1,1,20,1169
16547,6,2,4,1,2,1,1,2,1,1,1,2,2,25,859
16548,8,4,4,1,2,2,2,2,1,2,1,1,1,17,1208
16549,5,4,1,1,2,1,1,2,1,1,2,2,1,19,2758
16550,4,2,2,1,1,1,1,1,1,1,1,3,2,26,767
16551,3,2,1,1,2,2,2,2,1,1,1,1,1,10,660
16552,3,2,1,1,2,2,2,2,1,2,1,1,3,30,3613
16553,2,1,1,2,,,,,,,,,,32,324
16554,3,0,3,1,2,2,2,2,1,2,1,3,1,13,2156
16555,3,1,2,1,2,2,1,2,1,1,1,1,1,5,1225
16556,5,3,2,1,2,2,1,2,1,2,1,1,1,2,2632
16557,4,2,2,1,2,1,2,2,1,1,1,2,2,4,313
16558,7,1,6,1,2,1,1,2,1,1,3,3,3,29,92
16559,1,1,0,2,,,,,,,,,,18,754
16560,3,2,1,1,1,1,1,1,1,1,1,1,1,13,1231
16561,6,1,5,1,2,2,2,1,1,1,1,1,4,20,1144
16562,1,0,1,2,,,,,,,,,,13,1938
16563,4,1,3,1,2,2,1,2,1,2,1,1,1,30,1429
16564,4,2,2,1,2,2,2,2,1,2,2,3,9,17,697
16565,3,2,1,2,,,,,,,,,,18,207
16566,5,3,2,1,2,2,1,2,1,2,1,1,3,11,2360
16567,3,2,1,1,2,2,1,1,1,1,1,1,1,28,1308
16568,2,1,1,2,,,,,,,,,,10,610
16569,4,2,2,1,1,2,1,2,1,1,1,1,1,21,1804
16570,3,1,2,2,,,,,,,,,,21,903
16571,3,2,1,2,,,,,,,,,,13,630
16572,4,2,2,1,2,1,1,2,1,1,2,1,2,22,757
16573,2,1,1,1,2,1,1,1,1,1,1,1,1,4,754
16574,2,1,1,2,,,,,,,,,,8,1261
16575,5,0,5,1,2,1,2,1,2,1,1,1,1,10,833
16576,6,3,3,1,2,2,1,2,1,1,2,2,1,20,268
16577,3,1,2,1,2,2,2,1,1,1,1,1,1,18,236
16578,2,1,1,2,,,,,,,,,,9,4378
16579,7,3,4,1,2,2,1,2,1,2,2,2,2,13,987
16580,2,1,1,2,,,,,,,,,,32,324
16581,7,2,5,1,2,2,2,2,1,1,1,1,1,21,1076
16582,4,3,1,1,2,2,1,1,1,1,2,2,1,29,503
16583,3,1,2,1,2,2,2,2,1,2,1,1,1,10,1026
16584,4,1,3,1,2,2,1,1,1,2,2,1,2,5,874
16585,2,1,1,2,,,,,,,,,,14,3074
16586,4,2,2,1,1,2,1,2,1,1,1,1,2,19,2537
16587,2,1,1,2,,,,,,,,,,5,1292
16588,4,1,3,1,2,2,1,2,1,1,1,2,1,13,2155
16589,2,1,1,2,,,,,,,,,,9,4378
16590,1,1,0,2,,,,,,,,,,32,696
16591,5,4,1,2,,,,,,,,,,32,176
16592,3,1,2,1,1,2,1,2,1,1,1,1,1,12,2030
16593,6,3,3,1,2,2,1,2,1,2,1,2,2,25,1619
16594,3,2,1,1,2,1,1,2,1,1,1,1,1,15,5053
16595,4,3,1,1,2,2,1,2,1,1,1,1,1,8,1480
16596,1,0,1,2,,,,,,,,,,27,1311
16597,2,1,1,2,,,,,,,,,,19,2529
16598,5,3,2,1,2,2,1,1,1,1,4,3,3,25,1387
16599,5,4,1,1,2,1,1,2,1,1,1,1,2,22,621
16600,4,3,1,1,2,1,1,1,1,1,1,1,1,6,298
16601,4,1,3,1,1,1,1,2,1,1,1,1,2,17,713
16602,3,2,1,1,1,1,1,2,1,1,1,1,1,26,871
16603,5,2,3,1,2,1,1,2,1,1,1,1,1,27,355
16604,1,1,0,2,,,,,,,,,,32,696
16605,5,3,2,1,2,2,1,2,1,1,1,1,2,28,2819
16606,2,1,1,1,2,2,2,2,2,2,3,3,3,14,4795
16607,3,2,1,2,,,,,,,,,,17,296
16608,6,3,3,1,2,2,1,1,1,1,1,2,2,4,443
16609,2,1,1,2,,,,,,,,,,26,874
16610,1,0,1,2,,,,,,,,,,18,507
16611,6,0,6,2,,,,,,,,,,1,125
16612,6,2,4,1,1,1,1,2,1,1,2,1,4,20,222
16613,2,1,1,2,,,,,,,,,,31,804
16614,5,2,3,1,1,2,1,2,1,1,1,1,1,2,1403
16615,1,0,1,2,,,,,,,,,,12,1925
16616,5,1,4,1,2,2,1,2,2,2,1,1,2,24,1344
16617,3,2,1,1,2,2,2,2,1,1,1,1,1,29,269
16618,2,2,0,2,,,,,,,,,,4,267
16619,4,2,2,1,1,2,1,2,1,1,2,2,2,27,537
16620,4,2,2,2,,,,,,,,,,25,647
16621,1,0,1,2,,,,,,,,,,22,1656
16622,5,3,2,1,2,2,1,2,1,2,1,1,1,26,1000
16623,5,2,3,1,1,1,1,1,1,1,1,1,1,25,1321
16624,5,3,2,1,1,2,1,2,1,1,1,1,1,15,4621
16625,3,2,1,1,2,2,2,2,1,2,1,1,1,29,711
16626,4,2,2,1,2,1,1,2,1,1,1,1,1,21,1432
16627,1,0,1,2,,,,,,,,,,10,1284
16628,3,2,1,2,,,,,,,,,,22,513
16629,2,1,1,2,,,,,,,,,,32,324
16630,3,2,1,2,,,,,,,,,,22,513
16631,2,2,0,2,,,,,,,,,,10,709
16632,3,1,2,1,2,1,1,2,1,1,1,1,4,5,1232
16633,6,2,4,1,2,2,1,2,1,1,1,2,2,16,1550
16634,2,1,1,2,,,,,,,,,,14,3074
16635,3,1,2,1,1,2,1,2,1,1,1,4,4,30,2415
16636,5,3,2,1,1,2,1,2,2,1,1,1,1,26,505
16637,3,1,2,1,2,2,1,2,1,1,1,1,1,8,1365
16638,4,1,3,1,1,1,1,2,1,1,1,1,1,5,874
